Time (s),Gyroscope X (deg/s),Gyroscope Y (deg/s),Gyroscope Z (deg/s),Accelerometer X (g),Accelerometer Y (g),Accelerometer Z (g),Magnetometer X (uT),Magnetometer Y (uT),Magnetometer Z (uT),Barometer (hPa)
0.479542732,-0.2302693,-0.2955503,-0.0895338,-0.5601909,0.0657635,0.802868,19.79807,-15.16924,-29.75585,990.3793
0.484461307,-0.04472024,-0.05850688,-0.2113901,-0.556335,0.0625321,0.7949643,19.79807,-15.16924,-29.75585,990.3793
0.489384651,-0.2918592,-0.3545794,0.03247209,-0.56116,0.06332664,0.8023123,19.79807,-15.16924,-29.75585,990.3793
0.494297981,-0.1062908,-0.05826594,-0.08942259,-0.5621285,0.059924,0.8012401,20.18496,-15.56669,-28.93625,990.3793
0.499216556,-0.1680255,-0.2951801,0.03248871,-0.5591549,0.05794645,0.8040655,20.18496,-15.56669,-28.93625,990.3793
0.504134655,-0.106099,-0.1765472,0.0934246,-0.5547484,0.06376275,0.8081002,20.18496,-15.56669,-28.93625,990.3793
0.511512756,-0.2296408,-0.1763436,-0.02842282,-0.5572213,0.06282927,0.8046917,20.18496,-15.56669,-28.93625,990.3837
0.516430378,-0.04416981,-0.2354659,-0.02838584,-0.5601262,0.05840689,0.8050593,20.18496,-15.56669,-28.93625,990.3837
0.521348953,-0.04410325,-0.3538399,-0.08926685,-0.5615914,0.05887197,0.8055718,20.18496,-15.56669,-28.93625,990.3837
0.526268005,-0.2294023,0.001761994,-0.2111233,-0.5606934,0.06482052,0.8008998,20.18496,-15.56669,-28.93625,990.3837
0.531185627,-0.04393139,-0.175901,0.1545555,-0.5572101,0.05750395,0.8025787,20.18496,-15.56669,-28.93625,990.3837
0.536104202,0.07966027,-0.1758649,-0.08927098,-0.5592654,0.06346224,0.7959892,20.18496,-15.56669,-28.93625,990.3837
0.541022777,0.07959083,0.001944737,0.2763697,-0.5562432,0.06283812,0.804684,20.18496,-15.56669,-28.93625,990.3837
0.545940876,-0.1058442,-0.116504,-0.1503256,-0.5616618,0.06141789,0.7998276,19.80088,-15.53588,-29.76709,990.382
0.550864696,-0.1058359,-0.2348782,0.09349825,-0.554772,0.0638081,0.8056741,19.80088,-15.53588,-29.76709,990.382
0.555778026,-0.1057306,-0.1162833,0.03254069,-0.5567935,0.05957595,0.7963298,19.80088,-15.53588,-29.76709,990.382
0.560702324,-0.04392096,-0.05701432,0.2152933,-0.5586901,0.058962,0.8021522,19.80088,-15.53588,-29.76709,990.382
0.565614700,0.01788873,-0.05695996,0.1542401,-0.5611646,0.05996006,0.7997767,19.80088,-15.53588,-29.76709,990.382
0.572991848,-0.3528981,-0.1159904,0.2759307,-0.5562805,0.06532057,0.8023362,19.80088,-15.53588,-29.76709,990.382
0.577910423,0.01809367,-0.234365,-0.02889002,-0.5621046,0.05650301,0.8016158,19.80088,-15.53588,-29.76709,990.382
0.582829475,0.01812108,-0.234255,0.2148193,-0.5542318,0.05551735,0.8058894,19.80088,-15.53588,-29.76709,990.382
0.587747097,0.07991114,-0.2933595,0.2146461,-0.559653,0.0637457,0.8066832,19.80088,-15.53588,-29.76709,990.382
0.592665672,0.2034638,-0.05626176,0.2145303,-0.5610698,0.05640303,0.8074305,19.43533,-15.91424,-29.33219,990.382
0.597584247,0.2033554,-0.2931399,0.4581249,-0.555842,0.06349321,0.7959621,19.43533,-15.91424,-29.33219,990.382
0.602502346,0.3267918,-0.1152567,0.2141268,-0.5606086,0.05887174,0.8060492,19.43533,-15.91424,-29.33219,990.382
0.607425213,0.388388,-0.1152216,0.3358666,-0.5596534,0.05796017,0.803099,19.43533,-15.91424,-29.33219,990.382
0.612339497,0.2027979,-0.1151306,0.3356364,-0.5582328,0.05709838,0.7977188,19.43533,-15.91424,-29.33219,990.382
0.617257595,0.3880166,-0.1742726,0.2135895,-0.5562152,0.05699818,0.804011,19.43533,-15.91424,-29.33219,990.382
0.622176170,0.2023879,-0.2333403,0.2134171,-0.5578337,0.06981194,0.796181,19.43533,-15.91424,-29.33219,990.382
