Time (s),Roll (deg),Pitch (deg),Yaw (deg)
96.666609764,8.701438,9.159866,68.0795
96.673986912,9.413452,7.9071,68.55551
96.678909779,10.11141,7.21279,68.90154
96.683824062,10.97352,6.599874,69.2496
96.688742161,11.92449,6.073537,69.59644
96.693660736,12.89283,5.627798,69.91036
96.698579311,13.79897,5.268185,70.17059
96.703497410,14.57723,5.000438,70.36578
96.708415985,15.17727,4.84564,70.47519
96.713334560,15.56628,4.82577,70.4858
96.718252659,15.73452,4.954883,70.3921
96.723176002,15.69449,5.241707,70.19811
96.728089809,15.48765,5.683009,69.9201
96.733008385,15.16486,6.265309,69.57847
96.737926483,14.78598,6.965809,69.20827
96.745304584,13.8927,8.385683,68.44837
96.750222206,13.2872,9.130512,67.79876
96.755140781,12.45607,10.20119,67.14588
96.760059357,11.57715,11.16466,66.50572
96.764978409,10.81014,12.11411,65.97109
96.769896030,10.09303,13.1625,65.56868
96.774814606,9.38371,14.25026,65.29082
96.779733181,8.747204,15.38041,65.14409
96.784651279,8.241554,16.67762,65.13588
96.789569855,7.826475,18.15237,65.23725
96.794488430,7.482338,19.64017,65.35732
96.799406528,7.217034,21.10772,65.43382
96.804325104,7.019454,22.47392,65.41911
96.811703205,6.681728,24.20494,65.134
96.816620827,6.432094,25.16819,64.84632
96.821539879,6.229479,25.92847,64.60461
96.826458454,5.996765,26.60025,64.42934
96.831376076,5.764541,27.12794,64.32546
96.836294651,5.485599,27.56817,64.1862
96.841213703,4.998002,28.07786,63.92774
96.846132278,4.442765,28.47499,63.57312
96.851049900,3.943531,28.86494,63.22346
96.855968475,3.559953,29.24,62.95307
96.860887051,3.261575,29.55133,62.74202
96.868264675,2.854714,29.8932,62.49001
96.873183250,2.59682,30.03201,62.32862
96.878101826,2.395897,30.1253,62.20528
96.883019924,2.268286,30.18851,62.12837
96.887938499,2.194629,30.25702,62.0877
96.892857075,2.131447,30.32019,62.06051
96.897775173,2.06217,30.3571,62.0282
96.902693748,2.001441,30.38822,62.00073
96.907612324,1.967129,30.41398,61.98735
96.912529945,1.941368,30.43604,61.97691
96.917448521,1.923285,30.45251,61.96812
96.922371387,1.887857,30.46277,61.95047
96.927286148,1.86434,30.47903,61.94236
96.934663296,1.83396,30.49347,61.92878
96.939581871,1.807475,30.50913,61.9177
96.944499969,1.776865,30.52602,61.90736
96.949418545,1.75224,30.53554,61.90375
96.954337120,1.730571,30.552,61.90104
96.959255695,1.720422,30.56828,61.90639
96.964173794,1.706895,30.57818,61.90985
96.969092369,1.70377,30.58966,61.9199
96.974010944,1.702363,30.60933,61.93115
96.978929043,1.703443,30.63144,61.94516
96.983847618,1.706279,30.64934,61.96204
96.988766193,1.71354,30.6637,61.98151
96.993683815,1.721271,30.67528,62.00028
97.001061916,1.747499,30.69337,62.03631
97.005980492,1.765357,30.71806,62.0626
97.010898590,1.792324,30.73801,62.09233
97.015817165,1.820411,30.75319,62.12169
97.020735741,1.850725,30.7777,62.15428
97.025653839,1.881479,30.80605,62.1873
97.030572414,1.910221,30.82907,62.21882
97.035490990,1.945803,30.86002,62.25264
97.040409565,1.983779,30.90269,62.28797
97.045327663,2.030995,30.94762,62.32549
97.050246239,2.085213,30.9951,62.36169
97.055164814,2.136712,31.05142,62.39292
97.060082912,2.182385,31.11551,62.41968
97.065001488,2.221155,31.18274,62.44521
97.072379112,2.27546,31.28092,62.48288
97.077297211,2.305294,31.34814,62.5072
97.082215786,2.333071,31.40811,62.53125
97.087134361,2.359601,31.4671,62.55692
97.092052460,2.383736,31.52108,62.58351
97.096971035,2.406278,31.57468,62.60996
97.101889610,2.43042,31.62203,62.63763
97.106807709,2.453892,31.66575,62.66462
97.111726284,2.477743,31.70799,62.69333
97.116644859,2.505437,31.74638,62.72247
97.121562958,2.53057,31.78619,62.75101
97.126481533,2.556394,31.82728,62.7804
97.131400108,2.579134,31.86781,62.80968
97.136318684,2.602558,31.90544,62.83921
97.143695831,2.638032,31.95673,62.88379
97.148614407,2.661916,31.98899,62.91441
97.153532505,2.686923,32.01594,62.94529
97.158451080,2.709605,32.04288,62.97692
97.163369656,2.731728,32.06566,63.00723
97.168288231,2.750684,32.08559,63.0355
97.173211575,2.763741,32.10416,63.06093
97.178124905,2.775359,32.11609,63.08612
97.183043480,2.785304,32.12471,63.10864
97.187961578,2.791699,32.13179,63.1291
97.192880154,2.794691,32.13671,63.14682
97.197798729,2.794246,32.13624,63.16296
97.202716827,2.786513,32.13309,63.17702
97.207635403,2.77864,32.12347,63.18793
97.215013504,2.763923,32.11013,63.20478
97.219931126,2.756735,32.10061,63.21756
97.224849701,2.750926,32.08984,63.2314
97.229768276,2.744409,32.07746,63.24558
97.234686375,2.737011,32.06365,63.25711
97.239604950,2.728907,32.0491,63.26782
97.244523525,2.72057,32.03088,63.27576
97.249442101,2.711011,32.01855,63.28076
97.254360199,2.704849,32.00508,63.28486
97.259278774,2.694226,31.99067,63.28434
97.264197350,2.682606,31.97236,63.27959
97.269115448,2.667663,31.94632,63.26904
97.274034023,2.645244,31.92599,63.25189
97.278952599,2.614315,31.90606,63.22956
97.283870697,2.580191,31.88174,63.20213
97.291248798,2.522532,31.84757,63.1512
97.296167374,2.479925,31.82865,63.11182
97.301084995,2.436867,31.82072,63.07005
97.306003571,2.396927,31.81276,63.02712
97.310922146,2.355069,31.81267,62.98034
97.315840244,2.313006,31.82049,62.93251
97.320758820,2.266146,31.84346,62.88011
97.325677395,2.221546,31.87506,62.82947
97.330595970,2.186109,31.9283,62.78395
97.335514069,2.167458,31.99492,62.74516
97.340432644,2.169522,32.0826,62.7197
97.345351219,2.19312,32.17562,62.69965
97.350269318,2.229835,32.2917,62.6876
97.355187893,2.279341,32.41094,62.6799
97.360106468,2.341378,32.54646,62.67309
97.367483616,2.445313,32.77898,62.65568
97.372402668,2.518386,32.95515,62.63631
97.377321243,2.59485,33.14968,62.61092
97.382238865,2.657382,33.37482,62.57179
97.387157440,2.714828,33.64001,62.5267
97.392076492,2.768247,33.93921,62.46745
97.396994114,2.819651,34.28662,62.39966
97.401912689,2.871874,34.68818,62.32222
97.406831265,2.922509,35.14159,62.23222
97.411749363,2.972308,35.65768,62.13313
97.416667938,3.03999,36.2378,62.03279
97.421586514,3.116298,36.88739,61.91851
97.426505089,3.212886,37.62415,61.80974
97.431423187,3.344792,38.44867,61.70827
97.436341762,3.495805,39.34623,61.59869
97.443718910,3.63936,40.86314,61.346
97.448637962,3.621352,42.00753,61.0867
97.453556538,3.512881,43.2695,60.75455
97.458475113,3.320644,44.65561,60.35131
97.463392734,3.056651,46.18233,59.88268
97.468311787,2.722142,47.85009,59.34763
97.473230362,2.289094,49.67043,58.72398
97.478147983,1.749116,51.61776,58.0126
97.483066559,1.082133,53.67978,57.19625
97.487990856,0.2822583,55.8391,56.27177
97.492903232,-0.6774434,58.07209,55.2067
97.500281334,-2.635082,61.47425,53.18563
97.505199909,-4.373219,63.73797,51.44833
97.510118008,-6.480059,65.92505,49.36794
97.515036583,-8.964404,67.93391,46.92014
97.519955158,-11.97475,69.80724,43.95792
97.524873257,-15.86789,71.53899,40.22898
97.529791832,-20.6964,73.05035,35.64753
97.534710407,-26.65231,74.34673,30.00255
97.539628982,-33.63381,75.36165,23.38955
97.544547081,-41.17604,76.06718,16.22227
97.549465656,-48.5047,76.5051,9.190405
97.554384231,-55.11633,76.7555,2.72897
97.559301853,-60.98915,76.89603,-3.11523
97.564220428,-65.47323,76.86807,-7.669278
97.571598530,-70.67579,76.66505,-13.03886
97.576516628,-73.37005,76.43286,-15.82
97.581435203,-74.30408,76.23811,-16.91751
97.586353779,-73.56302,76.06203,-16.38267
97.591271877,-71.75318,75.92044,-14.81068
97.596190452,-69.53426,75.76881,-12.80706
97.601109028,-67.21954,75.57161,-10.65429
97.606027126,-64.89404,75.32558,-8.444824
97.610945702,-62.64155,75.04491,-6.284871
97.615864277,-60.49599,74.73985,-4.222466
97.620786667,-58.43336,74.41033,-2.244066
97.628160000,-55.42946,73.87887,0.6152753
97.633078575,-53.41884,73.51701,2.510696
97.637996673,-51.3469,73.15389,4.455278
97.642915249,-49.20279,72.78799,6.463485
97.647836685,-46.9916,72.41473,8.536318
97.652751923,-44.74258,72.02319,10.65357
97.657670498,-42.46521,71.60463,12.81824
97.662589073,-40.18315,71.15212,15.01198
97.667507648,-37.91329,70.66103,17.22153
97.672425747,-35.67977,70.12614,19.42378
97.677344322,-33.50471,69.54504,21.59527
97.682262897,-31.40018,68.91971,23.72014
97.687180996,-29.37103,68.25692,25.78814
97.692099571,-27.41876,67.55744,27.79352
97.699477196,-24.59486,66.44313,30.70768
97.704395294,-22.77634,65.65209,32.58569
97.709313869,-21.00758,64.82068,34.41488
97.714232445,-19.28326,63.94897,36.19773
97.719150543,-17.60949,63.03548,37.93143
97.724069118,-15.99633,62.07944,39.60851
97.728987694,-14.45494,61.08155,41.22062
97.733905792,-12.99689,60.04592,42.75666
97.738824367,-11.6229,58.96918,44.21456
97.743742943,-10.33112,57.85621,45.59344
97.748661518,-9.123681,56.7116,46.89342
97.753579616,-7.985524,55.5373,48.12279
97.760957241,-6.394497,53.742,49.8305
97.765875339,-5.391127,52.50982,50.87888
97.770793915,-4.429193,51.25228,51.86228
97.775712490,-3.493371,49.97248,52.7906
97.780631065,-2.583224,48.66503,53.66701
97.785549164,-1.70322,47.33474,54.49423
97.790467739,-0.8639671,45.98401,55.27026
97.795386314,-0.06388234,44.61403,56.00201
97.800304413,0.6893475,43.22866,56.71178
97.805222988,1.390307,41.82438,57.38063
97.810142994,2.038215,40.40015,58.01041
97.815059662,2.631668,38.98138,58.61086
97.819978237,3.179575,37.56224,59.19434
97.824896812,3.690765,36.14511,59.77147
97.832273960,4.399571,34.00116,60.61766
97.837192535,4.845038,32.55766,61.18198
97.842111587,5.26698,31.10832,61.74493
97.847029209,5.661953,29.6593,62.32626
97.851947784,6.027422,28.21244,62.92792
97.856866360,6.363444,26.77217,63.53131
97.861785412,6.661484,25.34352,64.13512
97.866703033,6.918166,23.93138,64.74556
97.871622562,7.132591,22.53692,65.36677
97.876540184,7.303908,21.16225,66.00191
97.881458282,7.426517,19.81338,66.65338
97.886376858,7.498759,18.48837,67.3187
97.891295433,7.523363,17.18612,67.99812
97.898673058,7.470898,15.22005,68.99596
97.903591633,7.379323,13.91771,69.61614
97.908510208,7.252714,12.63719,70.17644
97.913427830,7.121109,11.39894,70.67899
97.918346882,7.030769,10.23151,71.13074
97.923265457,7.031125,9.160279,71.54064
97.928183079,7.17834,8.208118,71.92864
97.933101654,7.537104,7.388959,72.33228
97.938023090,8.181653,6.699085,72.77491
97.942939281,9.076076,6.114321,73.25936
97.950316429,10.72987,5.424974,74.00738
97.955235004,11.86448,5.078854,74.4715
97.960153103,12.87356,4.824154,74.86927
97.965071678,13.65407,4.672292,75.17238
97.969990253,14.13703,4.643427,75.34755
97.974908829,14.29864,4.763687,75.37131
97.979826927,14.16053,5.05029,75.24313
97.984745502,13.79119,5.499428,74.98051
97.989664078,13.29114,6.087108,74.61707
97.994582176,12.8177,6.95226,74.01713
97.999500751,12.37073,7.992483,73.38239
98.004419327,11.9206,8.788468,72.67351
98.011796474,10.93249,10.43065,71.55596
98.016715050,10.23192,11.29886,70.85599
98.021633625,9.552771,12.20074,70.29407
98.026551723,8.937975,13.09955,69.90933
98.031470299,8.477556,14.15798,69.70617
98.036388874,8.094407,15.57138,69.71118
98.041306973,7.715653,17.30871,69.8872
98.046225548,7.42143,18.97039,70.1035
98.051144123,7.205567,20.50111,70.28096
98.056062698,7.005787,21.82755,70.31403
98.060980797,6.716113,22.99564,70.15709
98.065899372,6.423326,23.9891,69.8774
98.070817947,6.204642,24.86723,69.63493
98.075736046,5.990036,25.61414,69.4462
98.080654621,5.740209,26.2616,69.30449
98.088032246,5.218561,27.12019,69.0284
98.092950344,4.687322,27.67606,68.69855
98.097868919,4.15571,28.13017,68.31276
98.102787495,3.69166,28.51558,67.9519
98.107705593,3.344492,28.89766,67.68365
98.112624168,3.063257,29.22082,67.47314
98.117542744,2.779393,29.48645,67.28019
98.122460842,2.497175,29.64557,67.08929
98.127379417,2.264601,29.75939,66.93092
98.132297993,2.104765,29.87869,66.82904
98.137216091,2.010316,29.97225,66.76496
98.142134666,1.933172,30.03131,66.70455
98.147053242,1.864749,30.07731,66.64531
98.151971817,1.784775,30.12002,66.58509
98.159348965,1.68632,30.19366,66.50632
98.164267540,1.63459,30.24689,66.46749
98.169185638,1.578105,30.29523,66.42703
98.174104214,1.526653,30.33506,66.39084
98.179022789,1.500851,30.36477,66.36967
98.183941364,1.486577,30.39449,66.35465
98.188859463,1.463743,30.41642,66.33323
98.193778038,1.432886,30.44013,66.30527
98.198696613,1.393377,30.48071,66.27903
98.203614712,1.368618,30.51375,66.26152
98.208533287,1.34309,30.55149,66.2461
98.213451862,1.321834,30.58996,66.2352
98.218369961,1.305686,30.6247,66.22669
98.225747585,1.294913,30.68274,66.22646
98.230666161,1.29899,30.71694,66.23524
98.235584259,1.313665,30.74745,66.25117
98.240502834,1.326374,30.77712,66.26548
98.245422363,1.333816,30.79204,66.27599
98.250339508,1.330566,30.79192,66.28367
98.255258083,1.331449,30.77951,66.29828
98.260176659,1.336468,30.75339,66.32012
98.265095234,1.340564,30.71809,66.34695
98.270013332,1.343032,30.66846,66.37571
98.277391434,1.345744,30.57331,66.41914
98.282310009,1.344154,30.5048,66.44621
98.287227631,1.340963,30.43734,66.47218
98.292146683,1.338936,30.37681,66.49601
98.297065258,1.3319,30.32361,66.51523
98.301982880,1.319801,30.27487,66.53083
98.306901455,1.304115,30.23237,66.54335
98.311820507,1.284538,30.19254,66.54886
98.316738129,1.266327,30.16035,66.55337
98.321656704,1.253718,30.13607,66.55919
98.326575279,1.245309,30.11916,66.56563
98.333952904,1.248054,30.104,66.5798
98.338871479,1.248883,30.10354,66.58653
98.343790054,1.249702,30.11041,66.5931
98.348708153,1.252779,30.11798,66.59856
98.353626728,1.258621,30.1291,66.60372
98.358545303,1.260869,30.14315,66.60648
98.363464356,1.259174,30.15963,66.60641
98.368381977,1.2542,30.17855,66.60288
98.373300552,1.24634,30.19781,66.59824
98.378219128,1.235742,30.21157,66.59154
98.383136749,1.224309,30.21985,66.58312
98.388055801,1.209394,30.22904,66.5725
98.392974377,1.192719,30.23346,66.55854
98.400351524,1.158627,30.23708,66.53007
98.405270100,1.132145,30.235,66.50783
98.410188675,1.101953,30.2354,66.48315
98.415106773,1.071907,30.23173,66.45694
98.420025349,1.042441,30.23271,66.43046
98.424943924,1.011716,30.23391,66.40258
98.429862022,0.9813907,30.24092,66.37475
98.434780598,0.9513911,30.24799,66.34709
98.439699173,0.9205182,30.25775,66.31818
98.444617271,0.8918086,30.27103,66.29323
98.449535847,0.8625947,30.28825,66.26821
98.454454422,0.8360069,30.30576,66.24522
98.459372043,0.8096613,30.32515,66.2217
98.466750145,0.7774152,30.36057,66.19034
98.471668720,0.7613792,30.38956,66.17391
98.476586819,0.7511269,30.41386,66.15843
98.481505394,0.7423272,30.4372,66.1389
98.486423969,0.7382482,30.46587,66.12453
98.491342068,0.7345867,30.50085,66.10906
98.496260643,0.7298408,30.53513,66.09077
98.501179218,0.7235609,30.57265,66.07025
98.506097793,0.7152941,30.61429,66.04835
98.511015892,0.7090029,30.65363,66.02578
98.515934467,0.7018158,30.70564,66.00347
98.520853042,0.6929597,30.7409,65.97349
98.525771141,0.6960227,30.79685,65.95607
98.530689716,0.7043671,30.85967,65.93942
98.538067341,0.7329216,30.96255,65.91946
98.542985439,0.765815,31.03983,65.90606
98.547904014,0.8009009,31.13013,65.89232
98.552822590,0.8402076,31.23083,65.87754
98.557740688,0.8818602,31.34593,65.86193
98.562664032,0.9270697,31.47719,65.84729
98.567577839,0.982071,31.62218,65.83694
98.572495937,1.049381,31.77858,65.83511
98.577414513,1.1222,31.95404,65.8325
98.582333088,1.198786,32.15522,65.83066
98.587251663,1.276219,32.3713,65.8258
98.592169762,1.353887,32.59808,65.81583
98.597090244,1.414676,32.85272,65.79399
98.602006912,1.486009,33.12676,65.77215
98.609384060,1.594897,33.58547,65.7301
98.614302635,1.662877,33.9346,65.6908
98.619221210,1.737069,34.31688,65.64693
98.624139309,1.807991,34.73848,65.5911
98.629057884,1.885037,35.21057,65.53095
98.633976459,1.967387,35.73607,65.46407
98.638894558,2.049576,36.32567,65.38514
98.643813133,2.141469,36.98453,65.30028
98.648731708,2.25454,37.7116,65.21909
98.653649807,2.36876,38.50928,65.12657
98.658568382,2.482382,39.38954,65.01818
98.663486957,2.546583,40.36578,64.8653
98.668405533,2.557706,41.45595,64.66505
98.673323631,2.507572,42.66616,64.41005
98.680701256,2.286435,44.71722,63.90661
98.685619354,1.995814,46.23778,63.45155
98.690537929,1.579984,47.88912,62.88552
98.695456505,1.035594,49.66637,62.20632
98.700375080,0.3531699,51.56417,61.4198
98.705293178,-0.4913462,53.58068,60.50338
98.710211754,-1.510173,55.67915,59.43968
98.715130329,-2.748949,57.85217,58.1839
98.722507954,-5.229454,61.17968,55.75058
98.727426529,-7.403471,63.39957,53.6576
98.732345104,-9.985095,65.50427,51.16483
98.737262726,-13.02618,67.40729,48.21638
98.742181778,-16.8013,69.09939,44.59373
98.747100353,-21.3704,70.55611,40.29693
98.752017975,-26.65332,71.73149,35.36779
98.756936550,-32.597,72.6317,29.85792
98.761855602,-39.02777,73.26036,23.94398
98.766773224,-45.39314,73.58125,18.12737
98.771691799,-50.97262,73.72619,13.02416
98.776610374,-55.75229,73.75827,8.644824
98.783987999,-61.59339,73.5687,3.406695
98.788906574,-65.46038,73.30977,0.01650063
98.793825149,-68.5248,73.08313,-2.643243
98.798743248,-70.13569,72.89087,-3.980633
98.803661823,-70.41801,72.74115,-4.097991
98.808580399,-69.8448,72.66429,-3.454824
98.813498020,-68.86917,72.61427,-2.429837
98.818417072,-67.69771,72.55196,-1.191906
98.823335648,-66.39837,72.46903,0.1893132
98.828254223,-65.05108,72.36413,1.630493
98.833171844,-63.69355,72.23862,3.096382
98.838090897,-62.33332,72.08195,4.565794
98.843009472,-60.93605,71.89259,6.075688
98.847927093,-59.47982,71.67221,7.642321
98.855305195,-57.14351,71.29332,10.13561
98.860223770,-55.46434,71.00768,11.91354
98.865141869,-53.69405,70.69131,13.78164
98.870060444,-51.83671,70.33797,15.73894
98.874979019,-49.90482,69.9423,17.77435
98.879897118,-47.91168,69.50049,19.87698
98.884820461,-45.88257,69.00722,22.02096
98.889734268,-43.84204,68.46394,24.18263
98.894652367,-41.79991,67.86533,26.35377
98.899570942,-39.7847,67.21291,28.50543
98.904489517,-37.80958,66.50997,30.62221
98.909408092,-35.88219,65.761,32.69577
98.914325714,-34.01951,64.97288,34.70991
98.919244766,-32.22982,64.15031,36.65507
98.924163342,-30.50831,63.29817,38.53705
