Time (s),Gyroscope X (deg/s),Gyroscope Y (deg/s),Gyroscope Z (deg/s),Accelerometer X (g),Accelerometer Y (g),Accelerometer Z (g),Magnetometer X (uT),Magnetometer Y (uT),Magnetometer Z (uT),Barometer (hPa)
0.590191364,0.09398464,0.06580078,0.1422527,-0.5374182,0.0442214,0.8180131,37.43828,-2.205542,-35.96241,990.3859
0.595109940,-0.0296579,0.06574077,-0.04062891,-0.5364206,0.04322821,0.8194297,37.43828,-2.205542,-35.96241,990.3859
0.600028038,0.09398305,0.006503703,0.142208,-0.5305781,0.04043842,0.8149225,37.43828,-2.205542,-35.96241,990.3859
0.604946613,0.2792895,0.06573263,0.1420995,-0.5369554,0.04138294,0.8135484,37.43828,-2.205542,-35.96241,990.3859
0.609864712,-0.02981561,-0.111952,-0.04076285,-0.5393685,0.04563874,0.8195312,37.0676,-1.911717,-35.50692,990.3859
0.614783287,-0.02981632,0.006565748,-0.04075637,-0.53939,0.04278679,0.8155556,37.0676,-1.911717,-35.50692,990.3859
0.622160435,-0.09160915,-0.1119438,0.08111805,-0.5428242,0.04470548,0.8156453,37.0676,-1.911717,-35.50692,990.3859
0.627078533,0.09383342,0.006555464,-0.101706,-0.5349688,0.04182457,0.8169451,37.0676,-1.911717,-35.50692,990.3859
0.631997109,0.09381332,0.006532748,-0.1626176,-0.5389171,0.04234007,0.8135952,37.0676,-1.911717,-35.50692,990.3859
0.636915207,-0.09165001,-0.05266725,0.02023858,-0.5369576,0.04428024,0.815098,37.0676,-1.911717,-35.50692,990.3841
0.641833782,-0.02981037,0.06581333,0.142081,-0.5399148,0.04333327,0.8121787,37.0676,-1.911717,-35.50692,990.3841
0.646751881,0.03200982,-0.1119085,0.0201749,-0.536879,0.04027206,0.8207953,37.0676,-1.911717,-35.50692,990.3841
0.651670456,0.1555344,0.06584226,0.02020053,-0.5355109,0.04626133,0.8141786,37.0676,-1.911717,-35.50692,990.3841
0.656588078,-0.02990953,0.006567895,-0.1017056,-0.539388,0.04326514,0.8160565,37.05738,-1.884079,-36.33695,990.3841
0.661506653,-0.09167276,0.06581536,0.1420877,-0.5408618,0.04278259,0.815082,37.05738,-1.884079,-36.33695,990.3841
0.666424751,0.03196837,-0.05265493,-0.1017118,-0.5403756,0.04665007,0.8171442,37.05738,-1.884079,-36.33695,990.3841
0.671343327,-0.1534367,-0.1118735,-0.2235031,-0.5306296,0.04294807,0.8111191,37.05738,-1.884079,-36.33695,990.3841
0.678720951,-0.09164594,-0.2302341,-0.04067243,-0.5374258,0.04471788,0.8175436,37.05738,-1.884079,-36.33695,990.3859
