Time (s),Gyroscope X (deg/s),Gyroscope Y (deg/s),Gyroscope Z (deg/s),Accelerometer X (g),Accelerometer Y (g),Accelerometer Z (g),Magnetometer X (uT),Magnetometer Y (uT),Magnetometer Z (uT),Barometer (hPa)
0.295082569,0.004491934,0.07639964,0.1279566,-0.5329314,0.1626696,0.7979828,31.55504,-0.3497549,-36.94233,992.3685
0.297541142,0.004490518,0.1948417,-0.05489505,-0.5343901,0.1669796,0.8015317,31.55504,-0.3497549,-36.94233,992.3685
0.300000668,-0.1191138,0.3132465,-0.05487779,-0.529926,0.1591845,0.8031873,31.55504,-0.3497549,-36.94233,992.3685
0.304918766,-0.05725697,0.194621,-0.1157804,-0.5333654,0.1553267,0.7992075,31.55504,-0.3497549,-36.94233,992.3685
0.307377338,-0.1190404,0.2537928,-0.05480693,-0.5387539,0.157706,0.7998136,31.55504,-0.3497549,-36.94233,992.3685
0.309836388,-0.05720155,0.19448,-0.05478972,-0.5362959,0.1596325,0.8022829,31.55504,-0.3497549,-36.94233,992.3685
0.312295914,0.004617866,0.1944189,0.188976,-0.5298713,0.1585973,0.8085089,31.55504,-0.3497549,-36.94233,992.3685
0.314754486,0.06641789,-0.04257435,0.1279795,-0.5304392,0.1659767,0.8048659,31.55504,-0.3497549,-36.94233,992.3685
0.317214012,0.1281985,0.07590509,-0.1158093,-0.5343652,0.1592172,0.7993405,31.55504,-0.3497549,-36.94233,992.3685
0.319672585,-0.05724618,-0.1610509,0.006101408,-0.5303907,0.1581689,0.8051007,31.55504,-0.3497549,-36.94233,992.3685
0.322131634,-0.1190297,0.1943979,-0.05483768,-0.5337091,0.153597,0.8132354,31.55504,-0.3497549,-36.94233,992.3685
0.324590206,-0.1189923,0.1351037,0.06705386,-0.5337935,0.1527945,0.8039852,31.55504,-0.3497549,-36.94233,992.3685
0.327049732,-0.1189549,0.2535273,-0.05484151,-0.5392056,0.1552192,0.8021653,31.55504,-0.3497549,-36.94233,992.3685
0.329509258,0.004685371,0.1942147,-0.05482431,-0.5323452,0.152844,0.8020328,31.17324,0.6922411,-36.9113,992.3685
0.331967831,0.004683897,0.07568765,0.006130067,-0.53229,0.1546667,0.8088883,31.17324,0.6922411,-36.9113,992.3685
0.334426880,-0.05711907,0.1941299,-0.05480902,-0.5319638,0.167038,0.7995715,31.17324,0.6922411,-36.9113,992.3685
0.339344978,0.004718269,-0.1021199,0.128056,-0.5323768,0.1601372,0.803238,31.17324,0.6922411,-36.9113,992.3685
0.341803551,0.004716795,-0.1020878,0.2498901,-0.5300053,0.1641584,0.7980065,31.17324,0.6922411,-36.9113,992.3685
0.344263077,-0.1188876,0.2533424,0.006062982,-0.5313999,0.1587019,0.8022128,31.17324,0.6922411,-36.9113,992.3685
0.346722126,0.0047527,0.1940298,-0.2376875,-0.5328855,0.1611348,0.8018175,31.17324,0.6922411,-36.9113,992.3685
0.349180698,0.06655266,-0.04296334,-0.0548014,-0.5333208,0.1557234,0.8040752,31.17324,0.6922411,-36.9113,992.3685
0.351640225,-0.0570712,0.1347492,0.006152971,-0.5333064,0.1523205,0.8034805,31.17324,0.6922411,-36.9113,992.3685
